image_id,image_location,turtle_id,class,Unnamed: 0,Unnamed: 0.1
ID_UW082X85,None,t_id_LII8Povb,100,4552.0,6697.0
ID_2XRZH0B4,None,t_id_9UKay51s,100,1098.0,3243.0
ID_U2XPAOPS,None,t_id_QFZFCRtJ,100,6498.0,8643.0
ID_TSF96H9G,None,t_id_hVhYX9Pq,100,8660.0,10805.0
ID_0U3EM2UQ,None,t_id_0lcNmeeO,100,763.0,2908.0
ID_3OYT3CAC,None,t_id_ycym9oPe,100,3179.0,5324.0
ID_5O106L5U,None,t_id_vtGkKPFs,100,3956.0,6101.0
ID_HC8MQL5F,None,t_id_lMSACjj0,100,5379.0,7524.0
ID_K7WR02C5,None,t_id_YzpwhKBW,100,9304.0,11449.0
ID_ISTTII8Z,None,t_id_6lV7RN8m,100,8573.0,10718.0
ID_HVD246IB,None,t_id_LII8Povb,100,4554.0,6699.0
ID_5QKFRBBD,None,t_id_0NYAXvmf,100,1748.0,3893.0
ID_5JLFIUJY,None,t_id_WN75oVDm,100,4537.0,6682.0
ID_YPQAY6E9,None,t_id_qphErwWq,100,7070.0,9215.0
ID_XN3F7YY9,None,t_id_KC6F5EgL,100,5124.0,7269.0
ID_1DEY0XKQ,None,t_id_uKTrj4iy,100,1267.0,3412.0
ID_3FL8ECZG,None,t_id_5tQq1T6O,100,5548.0,7693.0
ID_WOGML5Q8,None,t_id_8wc9b6eh,100,8009.0,10154.0
ID_3U0YUFB7,None,t_id_YEKCJ6KU,100,7029.0,9174.0
ID_6NG0Z2IX,None,t_id_MnEhNmKI,100,3161.0,5306.0
ID_5UN3STT0,None,t_id_KYzzSB1K,100,4419.0,6564.0
ID_97GEDF5C,None,t_id_7LK7ZB53,100,7232.0,9377.0
ID_QUS3WIHJ,None,t_id_U22A48Kn,100,6628.0,8773.0
ID_SVCXM5TE,None,t_id_D0gA44av,25,3728.0,5873.0
ID_I05ZPXOI,None,t_id_UkwhEKp2,100,8071.0,10216.0
ID_IGC7ZMN4,None,t_id_qb19kRiA,100,6741.0,8886.0
ID_G4L3E5UT,None,t_id_MUyMm4BB,100,6729.0,8874.0
ID_RK9CZOQ4,None,t_id_cpYspjyc,100,5801.0,7946.0
ID_V469PCE1,None,t_id_GjMbpCfw,100,1727.0,3872.0
ID_7SBEPD6T,None,t_id_ISpUGlKC,100,6161.0,8306.0
ID_WDQD3P4A,None,t_id_TrvY2xlr,100,3073.0,5218.0
ID_X0XAIS75,None,t_id_OS7u8wMw,100,9883.0,12028.0
ID_QSDHEQU6,None,t_id_ksTLswDT,63,7317.0,9462.0
ID_YRTU76XJ,None,t_id_U3tmFSWM,100,1793.0,3938.0
ID_1HGGKI61,None,t_id_vhD49jny,100,1230.0,3375.0
ID_26724HZ3,None,t_id_6oC4LWHd,100,2529.0,4674.0
ID_7Y40MGG1,None,t_id_VWJMX8NN,100,5646.0,7791.0
ID_95TPEIVY,None,t_id_CKMQJzfB,100,8650.0,10795.0
ID_B4LXGGLK,None,t_id_TDt3UTec,100,6880.0,9025.0
ID_D4YFKHRC,None,t_id_PkJAPjm9,100,1350.0,3495.0
ID_GX602E8E,None,t_id_hRzOoJ2t,46,2024.0,4169.0
ID_FZ4NBOR0,None,t_id_ClTwL8xE,100,6172.0,8317.0
ID_3DGGSVUJ,None,t_id_ZEP7tuYV,100,9133.0,11278.0
ID_ZNSX5F2B,None,t_id_dfUQ6H9s,100,8021.0,10166.0
ID_SLTUB7PW,None,t_id_6AKSjjR4,100,128.0,2273.0
ID_8ZSR12C8,None,t_id_Tr5fIVgA,100,187.0,2332.0
ID_K6YX71Z9,None,t_id_1h4rb8zi,100,5462.0,7607.0
ID_J9L8T39X,None,t_id_rxTPs3xJ,100,4847.0,6992.0
ID_TE6R04OO,None,t_id_6DttJtWu,100,6311.0,8456.0
ID_62E7YBEG,None,t_id_6vM3BZsm,100,3787.0,5932.0
ID_W4N80X2A,None,t_id_LgpGHnNe,100,3083.0,5228.0
ID_EDGBOY4Y,None,t_id_BkZvqOuc,100,2010.0,4155.0
ID_9P5XLYTJ,None,t_id_uJXT7dGu,41,3780.0,5925.0
ID_0GNSHGW2,None,t_id_OxPUTvFo,100,2252.0,4397.0
ID_UQBBMOBH,None,t_id_dVQ4x3wz,30,3641.0,5786.0
ID_O2LB8RZA,None,t_id_vAVZTAEk,100,7740.0,9885.0
ID_YI5CCM8R,None,t_id_gk9KoYwp,100,8400.0,10545.0
ID_TPHALKWX,None,t_id_sSZ6Sq0n,100,47.0,2192.0
ID_0S9UEP23,None,t_id_FFUgltSC,100,7493.0,9638.0
ID_1PUFLIRQ,None,t_id_jyDu26Wj,100,2474.0,4619.0
ID_G57LTFZP,None,t_id_8ce0IZqx,100,139.0,2284.0
ID_50JP1MS9,None,t_id_RJueOxeJ,100,2371.0,4516.0
ID_CTJ32AK6,None,t_id_h9j4PT5g,100,994.0,3139.0
ID_LUNCGWVW,None,t_id_6MBlbQiB,100,644.0,2789.0
ID_Q71XWTC1,None,t_id_3ypkcobi,100,10164.0,12309.0
ID_1P0AURCL,None,t_id_ZiR5tieC,100,1649.0,3794.0
ID_EQTL3XL8,None,t_id_pxtOOc7p,100,5640.0,7785.0
ID_KRUP7R50,None,t_id_J0C1PREw,100,8967.0,11112.0
ID_CJ26EZ4I,None,t_id_cpYspjyc,100,5799.0,7944.0
ID_9IA7P79T,None,t_id_G8G7L2hY,100,2729.0,4874.0
ID_S2HEW2C0,None,t_id_C5EcKYi3,100,899.0,3044.0
ID_Q3ZESRY8,None,t_id_Fdv0bBEP,100,51.0,2196.0
ID_3HQPRB9Y,None,t_id_FcmwuEuw,100,8594.0,10739.0
ID_TENJDJ8T,None,t_id_H4nVymq5,100,7766.0,9911.0
ID_DYJPUJY5,None,t_id_1voKhzZi,100,8361.0,10506.0
ID_BSEK85Y4,None,t_id_rhb79kNQ,100,6602.0,8747.0
ID_GP8PKRXK,None,t_id_T6SCvbuc,100,7437.0,9582.0
ID_IO2ZAUAW,None,t_id_18IsYtjx,100,1330.0,3475.0
ID_1M8HOE00,None,t_id_9EJFzFz1,100,2291.0,4436.0
ID_L6ZJINQE,None,t_id_O8NKiuJ8,100,2522.0,4667.0
ID_0O5GJQY4,None,t_id_wK4ahc0B,100,2036.0,4181.0
ID_DZ5ZA194,None,t_id_t73j9KKV,100,5992.0,8137.0
ID_ETL07ZTV,None,t_id_KUrqhsxT,100,9647.0,11792.0
ID_8KAOTH6S,None,t_id_SVDM8sba,100,4229.0,6374.0
ID_8YMBBTOM,None,t_id_F5eaYH2N,100,10139.0,12284.0
ID_R6WUFH1F,None,t_id_BhzMJyu7,100,9779.0,11924.0
ID_9ORKW4LV,None,t_id_5qfbIGA6,100,4038.0,6183.0
ID_KVRRU9HV,None,t_id_GVPngzdK,100,9420.0,11565.0
ID_D7U2WLJD,None,t_id_xIyZoFcp,100,2681.0,4826.0
ID_O32V12KH,None,t_id_hCxbkUTi,100,3306.0,5451.0
ID_5HL87YMU,None,t_id_7tk1fihA,100,102.0,2247.0
ID_VB5888AD,None,t_id_pFCIJH7x,100,4914.0,7059.0
ID_3BXTMMAT,None,t_id_r4QdSZdu,100,2821.0,4966.0
ID_3AJDZKVQ,None,t_id_AMzC1Udh,100,4413.0,6558.0
ID_UU3L7BHO,None,t_id_7c8Yo2db,100,683.0,2828.0
ID_7GZEU3C3,None,t_id_7FUuPZto,100,7108.0,9253.0
ID_V6P24GE5,None,t_id_Z9z7DLoE,100,6365.0,8510.0
ID_VPD3UGXV,None,t_id_wV3hyVLm,100,1923.0,4068.0
ID_7ET8R09D,None,t_id_e8fmn3qV,100,5392.0,7537.0
ID_OC1ZS1BZ,None,t_id_MqIl3o7N,100,4934.0,7079.0
ID_UZWW0GG8,None,t_id_yuID3rEu,100,10521.0,12666.0
ID_IY88BYEX,None,t_id_XZrPCVqC,100,5290.0,7435.0
ID_GWTWZP5G,None,t_id_kc54Pa0k,100,7211.0,9356.0
ID_8GKJHEW0,None,t_id_Txdlar7h,100,8491.0,10636.0
ID_ZRL98QKD,None,t_id_VTS0ZLTJ,100,6260.0,8405.0
ID_06PBPCC2,None,t_id_CB9GKQw3,100,1449.0,3594.0
ID_DU3W9DUQ,None,t_id_0Ix8EE9I,100,9019.0,11164.0
ID_WXGCMHY6,None,t_id_nozsY2Xn,100,5142.0,7287.0
ID_E24NNL77,None,t_id_33WVzMeL,100,6543.0,8688.0
ID_9JECI9FF,None,t_id_u9Lcr8pM,100,9103.0,11248.0
ID_B1IIP7ZO,None,t_id_xxURmd3p,100,728.0,2873.0
ID_KZGNAQMZ,None,t_id_aTuD0ozk,100,3066.0,5211.0
ID_EG00Y0VI,None,t_id_V522ubQO,100,10026.0,12171.0
ID_P5GV8JG4,None,t_id_YiOx4Cy9,100,965.0,3110.0
ID_XD73USME,None,t_id_RCcU5WJA,100,2964.0,5109.0
ID_R7YYWJRW,None,t_id_RHz9RThF,100,6962.0,9107.0
ID_YTZGQQSX,None,t_id_lJZUmgnf,100,3201.0,5346.0
ID_ULM2AX4P,None,t_id_k71DPGlJ,100,3902.0,6047.0
ID_YU64T7LM,None,t_id_UxmuxgEw,100,9000.0,11145.0
ID_XBRJX3EH,None,t_id_e8fmn3qV,100,5391.0,7536.0
ID_0KS3ZW82,None,t_id_L9FxKMEn,100,7899.0,10044.0
ID_ETO6JEMA,None,t_id_HGE197xI,100,6014.0,8159.0
ID_5GELKGX3,None,t_id_UHQqbXUw,100,6673.0,8818.0
ID_19TTVFJU,None,t_id_zNa7fQWO,100,87.0,2232.0
ID_0WL2Y53O,None,t_id_1smONXJH,100,10071.0,12216.0
ID_UOA1A7LJ,None,t_id_Qt6i3yfb,100,8610.0,10755.0
ID_03KQ1H1S,None,t_id_kzMIo9Vu,100,9429.0,11574.0
ID_P4BHX2RP,None,t_id_wmopXqAs,100,9789.0,11934.0
ID_SX6VRP4C,None,t_id_igdsOMiU,100,4953.0,7098.0
ID_R4OL0QUM,None,t_id_PAnpkKwb,100,8808.0,10953.0
ID_Z9MCXU3D,None,t_id_D3kHUEgp,70,8427.0,10572.0
ID_C8PP4Y8B,None,t_id_x76T30pz,100,1569.0,3714.0
ID_XPDXRFVK,None,t_id_rHN3PLr2,100,5479.0,7624.0
ID_HMV9NGGN,None,t_id_GlcYUlzF,100,7395.0,9540.0
ID_HW1B9XOW,None,t_id_vf3Q2sAy,100,8036.0,10181.0
ID_2JRGO9UJ,None,t_id_nupe5N69,100,9033.0,11178.0
ID_7NO1E3T0,None,t_id_0CwKpc5m,100,3354.0,5499.0
ID_5W1B36GW,None,t_id_Chqv8CzI,100,4976.0,7121.0
ID_G6VN3XWQ,None,t_id_thxGwfYS,100,9206.0,11351.0
ID_FC5QSUQP,None,t_id_cegFLqMU,100,9818.0,11963.0
ID_PMD40PES,None,t_id_If3yYpYH,100,4423.0,6568.0
ID_RUDY10JI,None,t_id_Qumb37DM,100,6994.0,9139.0
ID_GSBK93LH,None,t_id_MZMhLElj,100,6037.0,8182.0
ID_YK1SD9OK,None,t_id_occhYEyQ,100,6303.0,8448.0
ID_MWD5XHI3,None,t_id_JI6ba2Yx,31,3817.0,5962.0
ID_AKHQ54KC,None,t_id_NG1uFfwn,100,1444.0,3589.0
ID_55NC7DVE,None,t_id_e6F9ZR6R,100,478.0,2623.0
ID_2UBDCFHW,None,t_id_T0slLPrs,100,6379.0,8524.0
ID_N6B855KO,None,t_id_MwnEYfqe,79,3518.0,5663.0
ID_KIZPEX7T,None,t_id_Uxaw0TWs,100,2601.0,4746.0
ID_VGI2XGHE,None,t_id_ruF8Nbxs,100,8446.0,10591.0
ID_57TL7U2D,None,t_id_AJMHS9yE,100,10388.0,12533.0
ID_GBLP6FY5,None,t_id_IAbT8CPK,100,4738.0,6883.0
ID_2HPVCWG9,None,t_id_utw0thCe,36,2081.0,4226.0
ID_O15LQIGO,None,t_id_xIWF7VvJ,100,1404.0,3549.0
ID_UMK0JS2K,None,t_id_nZgUJ2oa,100,6121.0,8266.0
ID_JVCJWUDH,None,t_id_cU4ETlSg,100,1779.0,3924.0
ID_X79Q7GNL,None,t_id_wPbiAvPh,100,6220.0,8365.0
ID_0IJJC0P5,None,t_id_rPtvACxy,100,3091.0,5236.0
ID_JN1485OP,None,t_id_MnEhNmKI,100,3157.0,5302.0
ID_UNCYRP1S,None,t_id_9lpEv7Xz,100,9932.0,12077.0
ID_BMG91POQ,None,t_id_Sds3jHDU,100,2306.0,4451.0
ID_O0RXZKSI,None,t_id_XZrPCVqC,100,5284.0,7429.0
ID_BZR7WR7F,None,t_id_UjNkSw6U,100,6081.0,8226.0
ID_SM0RDBCJ,None,t_id_2A4R6tPn,100,868.0,3013.0
ID_HTQLP0D7,None,t_id_zQM4qJxs,100,4231.0,6376.0
ID_XUNWBCPK,None,t_id_44wUWEdX,100,4627.0,6772.0
ID_5MOA0OFW,None,t_id_anexy7LX,100,9341.0,11486.0
ID_JW5F146F,None,t_id_PkJAPjm9,100,1347.0,3492.0
ID_2OMXI8BB,None,t_id_8ce0IZqx,100,145.0,2290.0
ID_DFZDLQ87,None,t_id_8b8sprYe,33,63.0,2208.0
ID_HJIJ3CYE,None,t_id_KU0z2R8Y,100,3016.0,5161.0
ID_VX78E7I5,None,t_id_8lQ3Qmh6,100,7417.0,9562.0
ID_KEG386V7,None,t_id_UkwhEKp2,100,8089.0,10234.0
ID_SQO5LV86,None,t_id_Ghri36D3,100,6612.0,8757.0
ID_214SFT9Z,None,t_id_ZU9GLu1P,100,3026.0,5171.0
ID_ZSU16XSJ,None,t_id_kq4BuYH4,100,5546.0,7691.0
ID_D3L62494,None,t_id_gOdTl4HE,100,2166.0,4311.0
ID_86CD3YY5,None,t_id_ROFhVsy2,69,2109.0,4254.0
ID_NLQ85YRP,None,t_id_0hEgotly,100,9228.0,11373.0
ID_L17CFSO2,None,t_id_8Q5HlOOO,100,4149.0,6294.0
ID_WDY2STQ1,None,t_id_axPFF8aY,100,9090.0,11235.0
ID_YNV3OW8K,None,t_id_G4DH6aBp,100,3305.0,5450.0
ID_CD5WS1B8,None,t_id_Wjriki61,100,1824.0,3969.0
ID_Z7YL5PW2,None,t_id_in7vK5UR,100,10378.0,12523.0
ID_LP5AOP16,None,t_id_mYBXCbwF,100,7439.0,9584.0
ID_6NFWXBMY,None,t_id_kibCAFj2,100,9905.0,12050.0
ID_YA37WB7H,None,t_id_g572BfeM,100,1683.0,3828.0
ID_1KXJAVGC,None,t_id_vWx3Ai9w,100,3080.0,5225.0
ID_BXEH5QZV,None,t_id_P1BhTAgV,100,10191.0,12336.0
ID_4BJROZH4,None,t_id_x7uVNqlB,100,9822.0,11967.0
ID_ELG2VNKC,None,t_id_5tKM7aOx,100,7163.0,9308.0
ID_YA3BMBTG,None,t_id_DyHBIIto,100,6351.0,8496.0
ID_TRA59H7H,None,t_id_ES1owbvW,100,436.0,2581.0
ID_O1NAL6EP,None,t_id_3tczmYM3,100,9391.0,11536.0
ID_U7Z3TU6J,None,t_id_9UKay51s,100,1099.0,3244.0
ID_YZYQSA9M,None,t_id_P7iHYwoE,100,1670.0,3815.0
ID_B31HNG3N,None,t_id_gsqjftTa,100,3560.0,5705.0
ID_8EXX3QOS,None,t_id_d0N1b3pz,100,2321.0,4466.0
ID_QHQGLAEF,None,t_id_lIVTQQIb,100,731.0,2876.0
ID_HMGQ6HJD,None,t_id_SkC8MRYm,100,8500.0,10645.0
ID_UOB3EEMT,None,t_id_SUf2DTHt,100,3551.0,5696.0
ID_KI2XAWUW,None,t_id_nZaAtaQp,100,6201.0,8346.0
ID_QSK9CPU4,None,t_id_o6HkyOUW,100,4037.0,6182.0
ID_BJI5H2H8,None,t_id_3hZS7div,100,6824.0,8969.0
ID_OMFZ9EMZ,None,t_id_lKI33Nr9,100,734.0,2879.0
ID_Q6U7SVJB,None,t_id_8X69NaKi,100,9769.0,11914.0
ID_6REG85CJ,None,t_id_7e724qSs,100,1175.0,3320.0
ID_LVY97JZH,None,t_id_u36gDJND,100,4452.0,6597.0
ID_NV6VWPNM,None,t_id_2oFfc25e,100,2220.0,4365.0
ID_YUBA3I6U,None,t_id_1Z8OAKkB,100,6622.0,8767.0
ID_BPOF3HF0,None,t_id_y7yBPeWM,100,4996.0,7141.0
ID_BNZVR22S,None,t_id_ORESqD51,100,5254.0,7399.0
ID_DF95GPXY,None,t_id_C5CXry1t,100,6559.0,8704.0
ID_2NJEXLPP,None,t_id_H9dthING,100,10281.0,12426.0
ID_NUBGB1NV,None,t_id_mAn660MW,100,4450.0,6595.0
ID_QHY2CFPA,None,t_id_uJXT7dGu,41,3768.0,5913.0
ID_B3Y2EQMN,None,t_id_J0C1PREw,100,8968.0,11113.0
ID_PQNB80YR,None,t_id_5qfbIGA6,100,4040.0,6185.0
ID_ODB0VZHK,None,t_id_jE2gZThG,100,7064.0,9209.0
ID_BC7E0LS3,None,t_id_GlcYUlzF,100,7392.0,9537.0
ID_T19VU026,None,t_id_GKKgOi76,100,2549.0,4694.0
ID_HNGME7OY,None,t_id_jruJQy1v,100,1458.0,3603.0
ID_2VRGBDVH,None,t_id_Y3CwlX1o,100,7857.0,10002.0
ID_Y20LKQM9,None,t_id_6JyVuJtE,100,2795.0,4940.0
ID_4VHXT88X,None,t_id_Sd22yogk,100,756.0,2901.0
ID_EN8N3I3B,None,t_id_7GCihXJu,100,2775.0,4920.0
ID_OXQSVBX3,None,t_id_ebsWmcO5,100,5173.0,7318.0
ID_RT7UELYJ,None,t_id_T9U25lG9,100,4045.0,6190.0
ID_P2CLPTGK,None,t_id_xQJVRBgd,100,5081.0,7226.0
ID_61KT16V4,None,t_id_9gnw6RlY,100,5108.0,7253.0
ID_5YKUUEYA,None,t_id_p1abchm1,100,1421.0,3566.0
ID_BYX6Q688,None,t_id_iE5Om03f,100,339.0,2484.0
ID_M941R5A8,None,t_id_P1N08OPw,100,1401.0,3546.0
ID_NY7UY9PA,None,t_id_mYBXCbwF,100,7463.0,9608.0
ID_4HGA4PYE,None,t_id_zfwqSrMN,100,4441.0,6586.0
ID_QFU3V0N3,None,t_id_Sds3jHDU,100,2305.0,4450.0
ID_8T1YZJ94,None,t_id_JMGKulzQ,100,9613.0,11758.0
ID_3AP9L02F,None,t_id_MwnEYfqe,79,3517.0,5662.0
ID_PYHTK78V,None,t_id_B0g4QXty,100,8181.0,10326.0
ID_Q7B43X67,None,t_id_anexy7LX,100,9350.0,11495.0
ID_JKO3XZ5Z,None,t_id_V4w2lDFX,100,5405.0,7550.0
ID_05TGI031,None,t_id_MwnEYfqe,79,3510.0,5655.0
ID_9DBEJT6Y,None,t_id_w0fRHpjr,100,5755.0,7900.0
ID_6V5VWYNP,None,t_id_LKX772kO,100,5571.0,7716.0
ID_U9VT6T6S,None,t_id_YuWK40ct,100,2858.0,5003.0
ID_397WHGQ2,None,t_id_pbtZIcjs,100,4644.0,6789.0
ID_45D7BS18,None,t_id_PMbxeUCr,100,4005.0,6150.0
ID_0N7PIMYP,None,t_id_1PkIujfS,100,10098.0,12243.0
ID_A79Q8XKC,None,t_id_7atDQtYj,100,8167.0,10312.0
ID_H8W3FKCQ,None,t_id_pzHJFALC,100,4760.0,6905.0
ID_PTP1JK2V,None,t_id_XN39nRhf,100,7580.0,9725.0
ID_1QJJ3V1P,None,t_id_fiP4Qo35,100,2543.0,4688.0
ID_V2YDH90I,None,t_id_bWLumuiE,100,1138.0,3283.0
ID_29T9F73I,None,t_id_hG7wQ9zX,100,671.0,2816.0
ID_DFIL9LT5,None,t_id_4dKntPVB,100,7820.0,9965.0
ID_DVZ40P9N,None,t_id_SZdufsMi,100,6299.0,8444.0
ID_JFRUJA0H,None,t_id_jnEd71Iy,100,2175.0,4320.0
ID_LKBGLZ5Q,None,t_id_URhm1wtR,100,8478.0,10623.0
ID_V0FM8E6N,None,t_id_LII8Povb,100,4556.0,6701.0
ID_50MQ0ZXP,None,t_id_C5EcKYi3,100,901.0,3046.0
ID_LZ8YV9GV,None,t_id_0CwKpc5m,100,3356.0,5501.0
ID_03X725GU,None,t_id_94xxqCBH,100,8378.0,10523.0
ID_APP3LC2K,None,t_id_gyBOd4nm,100,4766.0,6911.0
ID_WG37LTP6,None,t_id_cXTkwHgs,100,9802.0,11947.0
ID_EN6GCTDO,None,t_id_RZEZPmU1,100,2979.0,5124.0
ID_RVOBMZ10,None,t_id_8kXoFqeK,100,6524.0,8669.0
ID_EEW5S5V4,None,t_id_E0wTVJzI,100,10498.0,12643.0
ID_757MPI8G,None,t_id_UVnltvSp,100,813.0,2958.0
ID_L3BTO686,None,t_id_BNkyazfH,100,2807.0,4952.0
ID_ZRLBFPZO,None,t_id_gk9KoYwp,100,8398.0,10543.0
ID_BHKIXBK2,None,t_id_0NYAXvmf,100,1751.0,3896.0
ID_92H6G5J1,None,t_id_6vM3BZsm,100,3786.0,5931.0
ID_OLC1NGGG,None,t_id_k71DPGlJ,100,3906.0,6051.0
ID_D6JW4TTW,None,t_id_gLeceFTr,100,834.0,2979.0
ID_KH1L2DCE,None,t_id_3S581S5r,100,945.0,3090.0
ID_V38OXNRN,None,t_id_L9FxKMEn,100,7900.0,10045.0
ID_EKXQERJ8,None,t_id_ICl8XV9L,100,393.0,2538.0
ID_V9T0EM57,None,t_id_Cz6YQ5jw,100,5794.0,7939.0
ID_99YJKIKQ,None,t_id_thxGwfYS,100,9203.0,11348.0
ID_PUHBWKZH,None,t_id_CAjv5Dxo,100,4070.0,6215.0
ID_G7J6XQO0,None,t_id_tKtFBBSF,100,5450.0,7595.0
ID_1Q7HK637,None,t_id_6DttJtWu,100,6309.0,8454.0
ID_WV9CVKE7,None,t_id_oyd1DtUH,100,5093.0,7238.0
ID_WI4WB6U9,None,t_id_w30rOuMP,100,860.0,3005.0
ID_6MMWA0UG,None,t_id_4d3b7gMq,100,3687.0,5832.0
ID_AYSRFYY6,None,t_id_oBnIf8at,100,9860.0,12005.0
ID_GKDMMX7P,None,t_id_WA0lqhI4,100,4137.0,6282.0
ID_O8W55DS3,None,t_id_oQlgrMmO,100,5245.0,7390.0
ID_TJR4001I,None,t_id_xieQKM50,100,8311.0,10456.0
ID_H77HUZ6M,None,t_id_LyqXL5qY,100,8799.0,10944.0
ID_WJOLWV23,None,t_id_kTroP2uh,100,4718.0,6863.0
ID_RDGKOJLI,None,t_id_UVnltvSp,100,823.0,2968.0
ID_ILUTY7CN,None,t_id_vtGkKPFs,100,3954.0,6099.0
ID_J67J0UVE,None,t_id_wz3NrXDM,100,4575.0,6720.0
ID_EBUFISGI,None,t_id_fiTF8cL0,100,579.0,2724.0
ID_DMCE95S3,None,t_id_tgnFxvDK,100,3418.0,5563.0
ID_PHKLW8OO,None,t_id_ElPRlKY1,100,6575.0,8720.0
ID_KW2M077S,None,t_id_Ofjnseu5,100,8881.0,11026.0
ID_DTNTIHHG,None,t_id_MLHNMyqX,100,8766.0,10911.0
ID_BTPG5CCD,None,t_id_YlMgX9Mn,100,1060.0,3205.0
ID_4AQN2ZW0,None,t_id_EeRKDLsi,100,9025.0,11170.0
ID_47AQ0CM7,None,t_id_5T86fOwN,100,3247.0,5392.0
ID_31EUI8LP,None,t_id_xnMT6bhg,100,7047.0,9192.0
ID_5EGFB0PM,None,t_id_wq9C1o12,100,1810.0,3955.0
ID_CJ8LRDS6,None,t_id_oLwZMapr,100,5959.0,8104.0
ID_0V5XCPIQ,None,t_id_rjBrFtCZ,100,6169.0,8314.0
ID_MJJVC1NU,None,t_id_f9abc7IG,100,4201.0,6346.0
ID_DLA3JYFJ,None,t_id_YmawwKwd,100,511.0,2656.0
ID_KNBCAZLN,None,t_id_J22iCFq2,100,6687.0,8832.0
ID_F1CLAUD9,None,t_id_bG32WHzY,100,9075.0,11220.0
ID_0RER63UC,None,t_id_LED0YEKu,100,6193.0,8338.0
ID_DUKUP90N,None,t_id_Fm1eRUoW,100,4176.0,6321.0
ID_YN3O1X43,None,t_id_8b8sprYe,33,60.0,2205.0
ID_VOR5M0L0,None,t_id_8ce0IZqx,100,143.0,2288.0
ID_JCML10YP,None,t_id_inU6ElBb,100,8942.0,11087.0
ID_EY3YWS0A,None,t_id_41uv8VAA,100,6094.0,8239.0
ID_GVGP950F,None,t_id_N2hcVyhf,100,9655.0,11800.0
ID_JRUT78BG,None,t_id_oKwAsqxx,100,2672.0,4817.0
ID_WFOLF9XH,None,t_id_mfJ8pQAw,100,2959.0,5104.0
ID_ZTL1MG6Q,None,t_id_A9M0w1uZ,100,9383.0,11528.0
ID_BBAJ0CVX,None,t_id_BkZvqOuc,100,2012.0,4157.0
ID_LPBZNKLF,None,t_id_IP3xtKuX,94,4269.0,6414.0
ID_XMP98DJ0,None,t_id_tEWAR4UD,100,8262.0,10407.0
ID_A09MLSIB,None,t_id_L1mO0n9J,100,5907.0,8052.0
ID_UNOP4S58,None,t_id_gsqjftTa,100,3564.0,5709.0
ID_2T2B8ISK,None,t_id_Xw9c1uOV,100,4853.0,6998.0
ID_ZRHKR6XP,None,t_id_yN94Jb4L,100,3299.0,5444.0
ID_RMRQ5V06,None,t_id_59Vquws0,100,10101.0,12246.0
ID_GJ71PXBW,None,t_id_G5JLzvai,72,4985.0,7130.0
ID_AE0CP39H,None,t_id_bsykIK6j,100,465.0,2610.0
ID_0X3R27Q8,None,t_id_DKf8ucUD,100,1640.0,3785.0
ID_H8X7A70L,None,t_id_ZU9GLu1P,100,3025.0,5170.0
ID_Y4S0VNTD,None,t_id_k0ecTcpc,100,670.0,2815.0
ID_4BVD75YE,None,t_id_WnHl5Oou,100,8522.0,10667.0
ID_N4JWQZGH,None,t_id_ydgdWdcM,100,1121.0,3266.0
ID_CXTHMZIQ,None,t_id_j4sbJTuy,100,4705.0,6850.0
ID_WB4K5Q7G,None,t_id_aJ64JcsQ,100,280.0,2425.0
ID_OFRG9KVL,None,t_id_ffK2Bct2,100,181.0,2326.0
ID_HYPF6EPS,None,t_id_lcsKyKKm,100,942.0,3087.0
ID_DFSAGROJ,None,t_id_5as6Z4iV,100,6290.0,8435.0
ID_9E5MY4QH,None,t_id_iwsrECvs,100,5612.0,7757.0
ID_RKVF8BQM,None,t_id_YCxHt7En,100,7594.0,9739.0
ID_H6PK36E6,None,t_id_XUqBDHW0,100,9990.0,12135.0
ID_EZ4QZK68,None,t_id_dmnUQgp2,100,1047.0,3192.0
ID_P82D56L2,None,t_id_j1u22aie,100,9882.0,12027.0
ID_XF3EYLLE,None,t_id_GOjWA8EC,100,1894.0,4039.0
ID_T0FNLHDL,None,t_id_9UKay51s,100,1096.0,3241.0
ID_MZ9SET4A,None,t_id_qg4Do3Ze,100,6599.0,8744.0
ID_0BI5952K,None,t_id_5XR47555,100,315.0,2460.0
ID_BBWWSNZT,None,t_id_1ZaQH6Wx,100,4051.0,6196.0
ID_TEJ0BMHA,None,t_id_gNqDF9gd,100,4114.0,6259.0
ID_IZRESAOC,None,t_id_VcsPKQGH,100,1169.0,3314.0
ID_OXPZAWLG,None,t_id_36KFui3d,100,9828.0,11973.0
ID_4N773QF0,None,t_id_0Qhi4hry,100,7260.0,9405.0
ID_YWON51KW,None,t_id_URhm1wtR,100,8479.0,10624.0
ID_XD1SOGMA,None,t_id_WKPK7ulg,100,838.0,2983.0
ID_JHHTD6PN,None,t_id_dFFpWdmd,100,9919.0,12064.0
ID_H4RYATB7,None,t_id_BwKBoGXm,100,7166.0,9311.0
ID_FS971OGS,None,t_id_WlFxUEEt,100,1632.0,3777.0
ID_D7RAZAK0,None,t_id_75sE0fQK,100,1927.0,4072.0
ID_D8L827TN,None,t_id_Z9ajSqxu,100,3825.0,5970.0
ID_9O91CXC7,None,t_id_7QZGC0CF,100,6832.0,8977.0
ID_O3R88W11,None,t_id_NYxpgCjI,100,2358.0,4503.0
